Power,Voltage
65.6900396303263,222.35213357638722
65.61093203478455,226.07537108121664
77.8319087601651,216.68045503225628
75.55486789070035,249.82905584273846
72.11260743630987,220.35679006693522
66.46751240976502,237.3311095940274
72.37423812675249,226.14004316542662
72.10207656170849,236.50458609308436
67.59802804865022,240.10255436901897
71.5077747385696,246.70044673716646
70.9775710159606,223.63758705514232
74.23775147078325,216.40684566036379
74.52640476301465,221.06476831254588
65.67956014658067,249.30068974837988
70.61918921939707,248.33393286981305
74.38789873571355,238.1042847803014
72.54704387870132,238.21912383604518
77.84734761782484,240.60635695821145
74.88040447428418,222.48873730906763
67.44401640622145,249.8332419992235
66.05853121100645,231.4945094210067
74.63628917309474,230.1761255452314
65.39766965812433,235.199955095465
73.78663371910196,217.73774077067705
79.10345362137437,222.15248464397493
73.63211266813818,243.3072438077757
70.82254889309783,219.0635507132297
74.6493232766353,238.31662805025636
71.87379335737275,225.07791705820887
73.18425183973902,230.40393771955314
79.12197213164788,226.6816682605159
70.79153956701161,229.1598905092031
79.41785845735872,242.6046984918171
78.58025962934096,226.99350347805748
67.93686702183945,236.9569716909852
66.04041951312749,233.61386488136668
66.5116700206614,240.55583311841798
65.27332738477324,250.66270035501606
66.41664441133892,243.10516759677927
75.24510160124535,223.952794007858
66.06782972690344,217.15377599726753
69.78463445440642,225.70376963909354
77.67312966454182,238.01788343590943
65.3490790360374,217.90275509891725
77.21702723883404,234.36555114644574
69.227821621601,238.0831854099249
66.77247241432484,228.36702396022756
75.45105748046225,244.5237515385954
74.43414270169826,219.94413536594956
78.1620802029058,218.78009792422492
76.02606565705828,242.94298397953332
77.05221395577273,234.33317869962934
69.2305185885696,241.47088866782624
67.66159315669584,232.08861152833862
76.25922127461287,225.11687522984695
77.10252108900896,246.3067857539454
79.8575771300101,245.57838752185222
71.1892651536714,241.7037694216138
70.58027128689174,226.0693700775086
76.64619441112995,237.83853467415622
70.11205310379526,229.356034186781
78.96135988405346,219.38853671308547
77.87619127764518,249.940602292103
71.43491041062528,221.06228934400158
76.26306601687246,251.1587820913697
76.31814311127023,232.50221359944436
66.54685803253899,222.84991836702892
78.5382936001935,236.05033505299926
72.57878558671786,248.29899592742711
77.39686199161612,243.09232079715377
69.80074401545917,245.84276247087365
78.432848427443,240.37498456829655
70.83802518101244,241.61423288716054
65.16256477220448,247.4202391079168
78.58072964628896,225.23771632778988
66.369300151792,234.1087236547962
69.78970456385622,224.1847493473253
79.25092950576207,252.54371629587592
79.25910720406334,250.93019556840468
73.6015683218493,217.45879202063472
74.47755818254699,242.10628138308047
71.7266828296748,250.23418774437962
69.39816157547097,222.68128776971133
69.92996818054874,237.0139735304473
75.08777684115557,249.87306701075755
76.28561794156519,217.25600120767456
76.87368565588773,241.80454988813307
76.84427214191831,227.00191327278438
66.36809154573035,250.20265922893162
72.41630457053873,251.9291550711186
65.86338140024966,250.93786009719705
73.24293323485603,233.54592601632615
71.62295752060065,247.8955780866046
78.31556274137449,247.2483277457976
70.26372518828119,227.80671751000045
66.75600524641409,246.66987254357505
67.14487523079254,217.36928248447322
76.42265947576209,238.06198550383596
74.27327094974392,224.51032697964501
66.51684014184185,220.46097477375932
66.26160209172497,218.84726846028073
75.5145369718868,241.76268470749116
66.0914450954629,228.57537365941846
77.32790088935535,242.81637054656417
75.59363340734744,218.41818460956085
66.2202317096285,227.66574249973257
66.27256571127788,235.9611778178875
79.79959367751763,245.25675709904164
70.6140619363418,227.79384260848659
70.55963220600336,239.15798092816934
77.19199350886254,248.7811766847389
79.20872866075788,238.78693796274527
79.79001595734306,224.61950056588444
76.30067277888412,216.9028289175919
70.64389378296374,248.1936583343344
66.25251075048003,216.78696820146433
76.65720373891155,248.36396188931536
73.37606374603708,235.57067395900685
71.36333013870464,250.74550484497715
78.59531577642105,245.55497972362562
66.66796223459227,252.92356208973348
72.38937656436289,228.97633717171328
65.17030467151129,244.3859666904517
72.0299096299119,230.87144380354195
65.84454913522757,233.75539795124462
66.78226874402108,239.2177021390797
66.76289370165658,248.32605322489454
74.73815453174095,252.41108836037392
76.19067318898135,244.42611631298718
73.7505314764574,231.45737094019134
79.43258822711813,231.5902090842516
70.62305869285557,243.29054515878897
69.28568129422791,224.83475439342718
78.02898692284191,220.0875421858616
68.35393757779178,229.12101983270873
79.44833809160917,226.627842691201
65.18231712034725,226.96340045687163
79.54818240061459,224.64348678884667
65.64739867925864,217.55744801654538
78.36714670547107,216.6613355851363
72.9155166362945,252.54572842023316
79.8944719417895,231.8276059482269
66.10694847103099,230.22008594490822
73.30781426601982,241.1469494596436
79.53953803428648,224.07539385100736
72.84646766255223,251.14856380615834
74.44097957202894,245.09476553337544
75.43623033476926,219.3082070855536
71.8181159715166,231.45048870404236
74.41337120126096,248.5273773798001
73.7647146788465,250.95508482478218
78.51737015736484,233.29385591624518
65.68169570512187,238.6962214007962
69.21444784388345,222.1802560054068
79.25617226114838,252.67323916706812
78.35395675836375,224.5718529511874
71.8348512917857,250.88107564299963
74.30198896702305,240.03692601271763
69.16071774471699,238.48626141051778
67.82181739585641,234.96947490761082
71.95547607409974,224.53478303355706
70.3002834203908,222.5315371842038
73.75484167776308,224.1579897355965
66.16601955447477,222.8982156993374
79.6159221149925,244.84462552196987
79.79316116719404,228.95463458916902
75.47242571029618,218.14017903284565
73.04144549516181,251.85679731521003
69.64291424429491,248.70007774364674
77.20692529560424,250.32683447822288
75.2709675883082,252.81158943791812
67.43925409017336,222.43412422112104
78.66390776740764,230.66095469939836
77.33805864384753,244.05482360105137
79.24699869937886,241.75276286799033
75.8857926258254,221.69414853457465
74.20122793903684,246.18582562465286
71.27364554435928,224.30430115795644
78.9909272503102,224.28125174843706
77.99095834250613,235.8680536470563
65.67828005159284,237.938777589143
65.39550461745878,237.463189689999
70.64695050317074,219.38501298371693
77.1582999617275,248.46605191732408
79.80914193972417,225.8272015757821
67.25625336655293,220.79205208746376
73.91196073028203,248.88367895515216
70.71336284946533,251.35910543450086
79.54871596721905,247.89872183882167
77.63178384703563,245.9520947648205
77.57493057066706,240.2439532836438
72.03039739692456,236.38172271253816
71.22229253506498,219.21851011672217
69.1011060789606,231.11276888361584
65.84563244976391,229.7894751294556
77.9708356438258,225.61088999913207
77.19351513695116,242.76654420647765
79.99576509929196,234.3474021979145
79.94955255610859,218.99870998858296
73.33147558403941,224.146778472143
76.53481122770765,241.28057425540504
79.17148594823642,218.8168418011411
77.74471086016118,247.49465581980445
68.71022152614796,234.32042149951704
71.7581620296514,233.781703361086
66.93739122727243,237.91908803240216
79.31076540888084,246.51319573923053
74.0926195167632,228.86894069238113
68.42964208255194,241.08659764468536
75.07551026608785,236.93208266784427
74.27192360686844,225.8800459962686
70.3724407704926,248.50930949514085
66.70336388299444,245.50476279945633
75.07359793389199,240.36271788236175
72.8046155135569,247.47152397648694
76.58477587603458,248.08988543551268
72.8024525166799,242.2094301384563
77.7827225047781,246.96949314945587
73.27860258161728,241.8064440817635
73.41406957303079,241.16520855513113
78.14980403987518,238.8886209939618
71.05224299318596,243.85051566363273
67.01022842675961,221.86838889584374
65.43174014470009,248.59221809036035
76.32705883510428,248.25821052657358
74.30464327030197,217.0821494722787
75.56119652148836,246.55521977089623
68.19446242263366,220.76818509651747
67.04557213380154,228.39939760758824
65.21816998501824,243.5098054827895
70.25881338209895,221.9481161537874
73.8487653028195,246.2647798924053
70.88366067649598,246.78896458443646
71.56212383035593,234.77630614915094
78.56238041740623,216.23627725352284
70.22383200534951,226.62041092747177
72.70984233739716,238.82629597990245
76.75479519111715,252.30388858701468
70.94814173481905,239.37710049961674
74.3313005034181,225.61273249937392
77.93545563120118,239.45821101468562
79.24280935486463,235.97945904948665
67.20610221393557,244.8542796205923
78.89881437742241,219.95828363659746
72.38174439619307,244.15803239257502
68.87366582448438,236.02686341101608
71.88703634357393,251.6307041427828
79.70048862928215,228.64927014343138
72.38927140989304,239.40701004595607
69.93127415431262,250.48503990387064
74.50101281475088,219.79285993565514
68.60218428167289,250.6774540277487
66.13794992162995,241.4517717251301
66.93319582865973,218.50997118689136
66.92068758436659,227.1356519770322
67.27854040268441,242.20236727987543
67.08240758974115,218.49197225434455
74.61312117204822,237.5403070265221
67.72820126598717,228.7976731072594
70.18500924985796,238.97387415739666
78.45182614859017,217.69245525106297
72.10942460394308,248.24686182763793
75.0133660778154,252.01909185956367
67.58479806802444,251.8484806455706
67.88433528213007,243.7371177744882
65.61302924399719,220.81319088483338
